t/s,X1/degC,Y/%,X2/degC,X3/degC
2403.2,59.29,50.0,53.3,50.07
2403.4,59.29,50.0,53.3,50.07
2403.6,59.29,50.0,53.3,50.07
2403.8,59.29,50.0,53.3,50.07
2404.0,59.29,50.0,53.3,50.07
2404.2,59.29,50.0,53.3,50.07
2404.4,59.29,50.0,53.3,50.07
2404.6,59.29,50.0,53.3,50.07
2404.8,59.29,50.0,53.3,50.07
2405.0,59.29,50.0,53.3,50.07
2405.2,59.29,50.0,53.3,50.07
2405.4,59.29,50.0,53.3,50.07
2405.6,59.29,50.0,53.3,50.07
2405.8,59.29,50.0,53.3,50.07
2406.0,59.29,50.0,53.3,50.07
2406.2,59.29,50.0,53.3,50.07
2406.4,59.29,50.0,53.3,50.07
2406.6,59.29,50.0,53.3,50.07
2406.8,59.29,50.0,53.3,50.07
2407.0,59.29,50.0,53.3,50.07
2407.2,59.29,50.0,53.3,50.07
2407.4,59.29,50.0,53.3,50.07
2407.6,59.29,50.0,53.3,50.07
2407.8,59.29,50.0,53.3,50.07
2408.0,59.29,50.0,53.3,50.07
2408.2,59.29,50.0,53.3,50.07
2408.4,59.29,50.0,53.3,50.07
2408.6,59.29,50.0,53.3,50.07
2408.8,59.29,50.0,53.3,50.07
2409.0,59.29,50.0,53.3,50.07
2409.2,59.29,50.0,53.3,50.07
2409.4,59.29,50.0,53.3,50.07
2409.6,59.29,50.0,53.3,50.07
2409.8,59.29,50.0,53.3,50.07
2410.0,59.29,50.0,53.3,50.07
2410.2,59.29,50.0,53.3,50.07
2410.4,59.29,50.0,53.3,50.07
2410.6,59.29,50.0,53.3,50.07
2410.8,59.29,50.0,53.3,50.07
2411.0,59.29,50.0,53.3,50.07
2411.2,59.29,50.0,53.3,50.07
2411.4,59.29,50.0,53.3,50.07
2411.6,59.29,50.0,53.3,50.07
2411.8,59.29,50.0,53.3,50.07
2412.0,59.29,50.0,53.3,50.07
2412.2,59.29,50.0,53.3,50.07
2412.4,59.29,50.0,53.3,50.07
2412.6,59.29,50.0,53.3,50.07
2412.8,59.29,50.0,53.3,50.07
2413.0,59.29,50.0,53.3,50.07
2413.2,59.29,50.0,53.3,50.07
2413.4,59.29,50.0,53.3,50.07
2413.6,59.29,50.0,53.3,50.07
2413.8,59.29,50.0,53.3,50.07
2414.0,59.29,50.0,53.3,50.07
2414.2,59.29,50.0,53.3,50.07
2414.4,59.29,50.0,53.3,50.07
2414.6,59.29,50.0,53.3,50.07
2414.8,59.29,50.0,53.3,50.07
2415.0,59.29,50.0,53.3,50.07
2415.2,59.29,50.0,53.3,50.07
2415.4,59.29,50.0,53.3,50.07
2415.6,59.29,50.0,53.3,50.07
2415.8,59.29,50.0,53.3,50.07
2416.0,59.29,50.0,53.3,50.07
2416.2,59.29,50.0,53.3,50.07
2416.4,59.29,50.0,53.3,50.07
2416.6,59.29,50.0,53.3,50.07
2416.8,59.29,50.0,53.3,50.07
2417.0,59.29,50.0,53.3,50.07
2417.2,59.29,50.0,53.3,50.07
2417.4,59.29,50.0,53.3,50.07
2417.6,59.29,50.0,53.3,50.07
2417.8,59.29,50.0,53.3,50.07
2418.0,59.29,50.0,53.3,50.07
2418.2,59.29,50.0,53.3,50.07
2418.4,59.29,50.0,53.3,50.07
2418.6,59.29,50.0,53.3,50.07
2418.8,59.29,50.0,53.3,50.07
2419.0,59.29,50.0,53.3,50.07
2419.2,59.29,50.0,53.3,50.07
2419.4,59.29,50.0,53.3,50.07
2419.6,59.29,50.0,53.3,50.07
2419.8,59.29,50.0,53.3,50.07
2420.0,59.29,50.0,53.3,50.07
2420.2,59.29,50.0,53.3,50.07
2420.4,59.29,50.0,53.3,50.07
2420.6,59.29,50.0,53.3,50.07
2420.8,59.29,50.0,53.3,50.07
2421.0,59.29,50.0,53.3,50.07
2421.2,59.29,50.0,53.3,50.07
2421.4,59.29,50.0,53.3,50.07
2421.6,59.29,50.0,53.3,50.07
2421.8,59.29,50.0,53.3,50.07
2422.0,59.29,50.0,53.3,50.07
2422.2,59.29,50.0,53.3,50.07
2422.4,59.29,50.0,53.3,50.07
2422.6,59.29,50.0,53.3,50.07
2422.8,59.29,50.0,53.3,50.07
